id,text,polarity,subjectivity
1ea42f22,The best of the category,1,0.3
01a77ae8,Regular Car,0,0.076923076923077
a75fbd36,"Cute but, ordinary.",0.125,0.75
6c084ef3,A good hatch,0.7,0.6
9617ed2e,Beautiful and great cost benefit,0.825,0.875
e985025a,Very economical to work with,0.39,1
00e3d741,Shopping Cart,0,0
e6dcd331,Full of ups and downs,0.35,0.55
072b2331,Top!!!!! very show this cart,0.6,0.4
11710600000,Negative point for the concessionaire,-0.3,0.4
d788b58d,I do not know if it's worth it,0.3,0.1
59d25cbf,Good car! But fragile !!!,0.4375,0.55
c5330ae5,A good car,0.7,0.6
a9e2bf97,A great car!,1,0.75
4daeed5b,Fiat never again,0,0
1c03eaac,Affordable,0,0
82327da8,Excellent acquisition,1,1
e70fc0a2,LOW CONSUMPTION AND GOOD INCOME,0.35,0.45
c1c6b35d,"Great car, but I had bad luck.",0.05,0.708333333333333
b03aaf2c,problematic,0,0
3d2d7b42,a good car,0.7,0.6
32af5db3,"It's not perfect, but I'm satisfied.",0,1
8ed2c3ea,I expected much more,0.2,0.45
0a2d7ba6,Panel Light Defect,0.4,0.7
65f2dbfe,I recommend . Great!!!!,1,0.75
0ef3415f,Previous model was better,0.166666666666667,0.333333333333333
5dcecb05,Foguinho,0,0
388bd61d,Very Good Car,0.91,0.78
9741313f,Urban car,0,0
70ffa6b4,DO NOT OPEN AIRBAG,0,0.5
7fa32016,COMFORTABLE COMPACT,0.4,0.8
1969a7d2,It's worth having one !!!,0.5859375,0.1
955791a1,Palio Sporting 1.6 16V - Driving Equipadinha,0,0
b587bc7b,There's a lot to improve,0,0
c687151c,A good car,0.7,0.6
d13a2c68,Already was better,0.5,0.5
015beba3,Good cost benefit,0.7,0.6
19db2b28,Palio was better already.,0.5,0.5
605d7d45,Worse than 1.4 ELX 2007,-0.4,0.6
3514c8af,Good car to have,0.7,0.6
05fc22fc,Of the popular one of the best,0.8,0.6
260ca6ec,Bad buy,-0.7,0.666666666666667
53367fe3,Still worth it!,0.375,0.1
138e5e25,Car Trash,0,0
431fa96b,"fiat never again, I'm selling mine with 12000 km",0,0
f58dc815,beautiful and elegant but ... drunk,0.283333333333333,1
e6732639,High Consumption Low Suspension,0.08,0.42
825c3e72,very good,0.91,0.78
8d534508,Fiat as always disappoints,0,0
37d27f93,Relatively Good,0.7,0.6
5d4fed7f,SERIOUS TROUBLES WITH IGNITION CLUTCH AND MIOLUS,-0.333333333333333,0.666666666666667
de6a7308,Cost benefit,0,0
c2d6a751,Honest car,0.6,0.9
8de574e6,Not worth what it costs new pallium?,-0.006818181818182,0.277272727272727
0cd8dcba,Very good,0.91,0.78
e12498e8,Driver satisfied with the car.,0.5,1
649e73ee,Could be better,0.5,0.5
0ea49f67,Not worth it,-0.15,0.1
2be90905,Very good great car !!,0.955,0.765
729094b2,Car that requires a lot of attention at the time of purchase,0,0
38b1fb42,Good car,0.7,0.6
2c52437b,A great car.,0.8,0.75
bd68b020,Engine it has.,0,0
8b6b0eb6,Great Cost Benefit,0.8,0.75
7e06dbd1,great cost benefit,0.8,0.75
2ddb3912,IF THERE WAS NO REFLECTION ON PARADISE ...,0,0
77f2e744,A little airplane!,-0.234375,0.5
92302ce3,Car good for small family,0.225,0.5
498d2489,Car with many problems,0.5,0.5
47f9902d,"Very good car, but the tour ...",0.91,0.78
0e3a8acd,Excellent as first car!,0.65625,0.666666666666667
aaf1218f,Exceeded expectations ...,0,0
e58a44ef,Needs improvement.,0,0
6584dea3,noisy car,0,0
56806526,Cost-Beneficial Honey,0,0
de25e259,BASIC,0,0.125
7691df0b,Wrong,-0.5,0.9
096ce3e6,Nice cart,0.6,1
73d422b9,An average car,-0.15,0.4
47fc73cb,Palio 1.6 Essence - Complete,0.1,0.4
c511adad,Of popular only the name,0.3,0.95
9dec0678,"GOOD, BUT VISITED",0.7,0.6
0156e88f,Best of 1000cc at the price practiced !!!,1,0.3
811ea7d8,Very good.,0.91,0.78
4013385e,Fiat never again !!!!,0,0
bb1c701e,Great choice among competitors,0.8,0.75
a79e5c4c,Need to improve,0,0
955b8508,Canopy,0,0
fd73073f,Palio Attractive 1.0 Excellent Car,0.9,1
4673a051,"It's worth it, but there are problems",0.3,0.1
571a09ec,The best cost-benefit ratio 1.0,1,0.3
af28b1a4,I'm disappointed,-0.75,0.75
d75999e6,new palio atractive super gastão and full of noises inside,0.273232323232323,0.557070707070707
458f5fbe,It is not cheap but it is economical.,0.05,0.8
b583e2f4,If repentance should kill,0,0
43b9caf9,Performance with Economy,0,0
04a085ed,NEITHER THINK TO BUY PALIO,0,0
7d0804a1,NEW AND NOISY,0.136363636363636,0.454545454545455
504ef590,Pieces of poor quality,-0.4,0.6
6950390a,Good but Drinks !!!!,1,0.6
7fb65417,Wonderful car,1,1
ac34fc6c,Canopy,0,0
816ae788,1.0 I do not recommend,0,0
a78d35bb,Best cost-benefit.,1,0.3
3dcb93a8,THE WORST 1.4 ENGINE THAT ALREADY EXISTED,-1,1
fa5825ff,Deception of Fiat,0,0
f1c2606c,Canopy,0,0
c6e1b97e,Lousy car !!,-0.78125,0.5
f34a4079,New Palio 2013 Attractive1.4,0.136363636363636,0.454545454545455
f4e27209,Sorry,-0.5,1
0f19e1d4,Beautiful and amazing,0.725,0.95
87d79296,Tremendous Visual,0.166666666666667,0.5
08b867e1,VERY LOUD INTERIOR,0.13,1
183fb580,"In general, a good car",0.375,0.55
822c51b3,Prefiram 1.4,,
262a46ec,A good hatch for those who want performance and comfort,0.7,0.6
fdc90216,Good car!,0.875,0.6
3746a076,"Great car, highly recommend!",0.5,0.645
b74b9ac0,Car is equal to what is sold,0,0.25
f39f3b46,Give it one more time,0.5,0.5
4db30f44,0 km dream turned into a nightmare !!!!!!!!!!,0,0
7c800d14,Fuel pump problem,0,0
bbbd470a,Safety Issues: Suspension and Steering Bar,0,0
833ec2af,COMFORTABLE INTERIOR,0.4,0.8
e5e01211,Did not meet my expectations,0,0
3bae6598,Cute but ordinary,0.125,0.75
007684da,Driver's seat hurts thigh,0,0
0b16910f,Very pleased with my choice!,0.8125,1
7f1586a0,Great 1.0 !!,1,0.75
e4dbea01,Palio Essence 1.6 dualogic 2013 X Palio 1.8R,,
249ef15a,The worst car I bought,-1,1
e6a24e01,Lacks in some points,0,0
40faf62a,Very good car,0.91,0.78
9ad19c46,Almost a nightmare,0,0
6ca96235,Best cost x benefit,1,0.3
a9d17310,Did not like,0,0
5ce6b9b6,Very good cost x benefit,0.91,0.78
10f78e95,Satisfied with the acquisition,0.5,1
0432015b,Comply well with the proposal,0,0
98d60f23,Satisfied!,0.625,1
cc2f11ca,TOP of the Popular,0.55,0.7
178c293a,The car is very good,0.91,0.78
1ef55d22,OPINION FOR WHO IS WITH DOUBT,0,0
9cbf1063,Who wants to buy I'm selling !!!,0.390625,0.1
11abcc53,A great car,0.8,0.75
5ce62077,THE BEST IN YOUR CATEGORY,1,0.3
847d1c0b,Fiat improved the car,0,0
b51050bb,"Great, almost perfect ...",0.9,0.875
480cf53f,Great buy,0.8,0.75
16adc622,Surprised me,0.1,0.9
c441c9c5,"New Palio a beautiful car, but in the details, Fiat gets in the way.",0.493181818181818,0.727272727272727
34738301,NEW PALIO-VERY CUTE,0.318181818181818,0.727272727272727
9e2ad4ae,Will be missed,0,0
88d69bb3,"Car to walk, just this.",0,0
77661a4f,OLD and WARRIOR,0.1,0.2
6c29ce19,Good cost-benefit,0.7,0.6
aa02db7a,Car bravery,0,0
9e28e0e0,false cost benefit idea,-0.4,0.6
704ef231,Meets more than my expectations. BBB,0.5,0.5
2a1789ae,very good cost benefit,0.91,0.78
a1512795,Great car for the day to day,0.8,0.75
fa05d377,"That yes, that is car warrior for every holy day. A real tank of war !!",0.3125,0.3
cdc4ea58,Best cost-benefit country,1,0.3
5f46eee0,That FIAT was right.,0.285714285714286,0.535714285714286
368436cc,Good for maintenance ... bad for driving,5.55111512312578E-17,0.633333333333333
012daaf9,Very Economical - Car of Brazil,0.39,1
e0fedc08,The amazing 1.0,0.6,0.9
362160fc,Good buy!,0.875,0.6
454f8447,Very good popular car.,0.755,0.84
9fa27362,Super car,0.333333333333333,0.666666666666667
547449b3,IMAGINE WITH STAIRCASE,0,0
f25ab95a,FIAT UNO CELEBRATION,,
35fc24ea,Great Car!,1,0.75
b662c498,"Lots of economy, little comfort",-0.1875,0.5
1a7d5f4f,My faithful companion,0,0
e02f904e,Very reasonable cost and benefit transportation method,0.26,0.78
a5f06a26,Very good for walking in the city and traveling with ease,0.91,0.78
31a69d76,The brave ONE,0.8,1
0a10941c,Very good popular car.,0.755,0.84
a65c7ed7,BEST COST BENEFIT! GOOD CAR !! WORTH IT,0.766666666666667,0.333333333333333
67240199,First car? buy one,0.25,0.333333333333333
8b837bad,War car,0,0
e3f5b238,Day-to-Day Car,0,0
b5802d24,Extremely reliable car,-0.125,1
992d430e,dude to all work,0,0
e6a49765,I do not change my One for nothing !!!,0,0
763323a3,I have no more prejudice,-0.25,0.5
5a08bb93,My first car,0.25,0.333333333333333
273ad05f,My first car,0.25,0.333333333333333
26d0cacc,"One 1.6R MPi, show.",0,0
7ed11325,Great for those who have little money!,0.2828125,0.625
d28979ed,little warrior,-0.1875,0.5
b2db912b,excellent consumption ...,1,1
86570d26,ONE JACK !!,0,0
66701b35,Great car!,1,0.75
41c2d4d0,Uno Economy Milee Review,0,0
ca5724c2,Excellent car to work and face the bad streets of Brazil,0.15,0.833333333333333
3d716eb8,To walk without worry,0,0
aab6febd,Mille is a good first car,0.475,0.466666666666667
a8db01af,FIRST CAR,0.25,0.333333333333333
e95baac1,economical good to hit,0.5,0.75
909937ff,Italian brand of Brazilian bravery is not delivered,0,0
f86c22bd,ONE,0,0
c3008737,"As a first car, it's worth it.",0.275,0.216666666666667
bd87c903,Excellent first car,0.625,0.666666666666667
52afd47f,Great cost benefit,0.8,0.75
854d7cb4,Better than nothing,0.5,0.5
a9575e79,A real treat!,0.25,0.3
d57d4b21,Very good,0.91,0.78
9219e7e4,cheap economic and warrior,0.3,0.45
3b78d393,Good work!,0.875,0.6
5e640dbd,best car I ever had,1,0.3
1c4d491d,Good car,0.7,0.6
07edae0c,Stick to the whole work!,0.25,0.4
32f7b493,Great option for first car,0.525,0.541666666666667
6a6aae07,excellent car for everyday life,0.4,0.8
afa6c367,Good popular and cheap car.,0.566666666666667,0.733333333333333
b1036eb2,Sad story,-0.5,1
7e7e0261,An excellent faithful squire,1,1
b313bbdc,The WORST car in Brazil!,-1,1
097fd2e4,MY SECOND FIAT ONE,0,0
67710584,Toca the terror anywhere!,0,0
abab1da5,Asphalt warrior,0,0
75e90f25,The most economical in Brazil in the city,0.4,0.7
8e2b5c07,Good and cheap,0.55,0.65
2d42a664,unhealthy car,-0.4,0.7
5015a2e3,WONDERFUL,1,1
8d78622f,Maquinão,,
d52821a1,The basics are worth it,0.3,0.1
c7f285f6,"One should not expect too much, however ...",0.2,0.2
d46bc4de,Satisfied by consumption,0.5,1
70471a25,STRONG Cart,0.433333333333333,0.733333333333333
06d454bf,"Brave, Rustic and Honest",0.7,0.95
89312f37,"It is a popular car symbol, do not have high expectations.",0.38,0.72
862da446,An honest popular,0.6,0.9
fe8745fd,Practical,0,0
cd07d108,I love my Fiat Uno Mille Fire way Economy 1.0 8v 4 P,0.5,0.6
a85d0b64,Very good car.,0.91,0.78
e4476390,the best car for work,1,0.3
4146e25c,In the shop,0,0
8742f14c,Very good car for urban use,0.455,0.39
642a030c,Car for those who do not have luxury!,0,0
4f062789,only economy,0,1
1d8cdb73,although age is good!,0.875,0.6
ef2cc2d3,Excellent for everyday life,0.4,0.8
77b31bdf,"It's simple, but it's good.",0.35,0.478571428571429
c3a8175d,Honest,0.6,0.9
570332fa,Resistant,0,0
71c42f91,From father to son ...,0,0
8f24bc6f,Warrior,0,0
f1656fe8,It honors its purpose,0,0
fdfcda6e,For what it is proposed is excellent,1,1
763f2fe6,FOR EVERY DAY,0,0
4f0ba8d3,Warrior,0,0
7ef78b96,THE BEST I HAVE EVER HAD NOT HAD MANY,0.75,0.4
04c41d38,The first nobody forgets,0.25,0.333333333333333
193c6702,Repair,0,0
fd0ae4d4,I like!!!!,0,0
8af9c7d5,Buy or not to buy?,0,0
17cb5abf,Just a headache,0,0
c6c709ae,Headache,0,0
58541aa5,Excellent for everyday life,0.4,0.8
08c8dbf6,The best for the job,1,0.3
c33737e9,Excellent vehicle! the feeeera of the day!,1,1
dac48161,Cost benefit,0,0
41a861ff,Excellent first car,0.625,0.666666666666667
37ddeac0,Uno Fire a wonderful car!,1,1
2c0585f2,ECONOMIC AND WARRIOR,0.2,0.2
652aee66,Brave car for someone who runs a lot,0.8,1
31b5074b,great!!,1,0.75
5444e6ca,"For anyone who wants a popular, great car",0.533333333333333,0.583333333333333
b7ee38eb,A little tractor ...,-0.1875,0.5
6d8d063f,car that does not bother,0,0
cd4e1b0d,The best cost benefit in car.,1,0.3
a02a97a8,good for work,0.7,0.6
fd39922f,Best impossible!,0.083333333333333,0.65
c9a2148f,It's a UNO but it's mine !!!,0,0
77622d78,"112,000 km without headache",0,0
b96a9167,The most economical,0.4,0.7
08d0a8ee,Good car for the city,0.7,0.6
0bdc4a69,"109,961 km without problems",0,0
eccdf782,good ugly and cheap,0.133333333333333,0.766666666666667
e40bec1d,Basic but tough and brave !!,0.203703703703704,0.652777777777778
7abcf43f,Pau for all work,0,0
612ff683,It delivers what it promises. Really economical,0.3,0.9
77c18856,Worst car in Brazil or maybe the world!,-1,1
304dc9c9,Pau for all work!,0,0
b63671f8,Car just for work!,0,0
6b378d85,economy in everything,0,0
c6726123,Very good.,0.91,0.78
f632abc4,Economical and nothing more.,0.4,0.7
2be292c6,Very resistant,0.2,0.3
0de20958,EXCELLENT COST BENEFIT,1,1
ce275771,"For the run of the day runs, THE BEST!",1,0.3
bdde8148,Uno ep 96 Complete,0.1,0.4
6ba0c304,For university students there is no better cost-benefit,-0.25,0.5
a69b9d66,Car for small distances,-0.25,0.4
7497c696,Great car!,1,0.75
bfb6f6eb,The best cost benefit,1,0.3
284b93a0,Unbreakable!,0,0
80eba588,COST BENEFIT,0,0
82227358,Mille 1.0 8V,,
6e516dc3,Best car for work,1,0.3
5b120b9c,It is worth,0.3,0.1
e12a0b36,A faithful friend,0,0
ba5bf822,Top 10 of Brazil,0.5,0.5
817240bc,Car for the one who understands by car,0,0
29f90fb4,Just like that I'll never find,0,0
b6bf32b6,"ONE IS THE REPLACEMENT OF THE FUSK, BUT WITH IMPROVEMENTS",0,0
cb989404,Spartan!,0,0
d0b544f2,The car,0,0
2b16be46,Good car,0.7,0.6
f26f7dc3,For those who do not want to spend,0,0
ce219562,Very good!,1,0.78
fc4e1ca0,Best value for money,1,0.3
d20e982e,"Durability, consumption and strength",0,0
baf6aa3d,Want to save money? Then it's him!,0,0
d41bd06a,A little warrior,-0.1875,0.5
6bbf224a,Good great,0.75,0.675
dd0b9471,Car for whatever comes,0,0
26a9a7a8,worth it,0.3,0.1
1d5be877,"Good, beautiful and cheap",0.65,0.766666666666667
6cd80865,One ELX 1995,0,0
b7e8865d,IT IS...,0,0
dcc2c593,Very good cost-benefit,0.91,0.78
cbe63f59,Best value for money and 1.0 I have ever seen!,1,0.3
dfa88402,"Uno, the most economical car in Brazil",0.4,0.7
b10e98b9,The best to start,1,0.3
925036f1,A great first car!,0.55625,0.541666666666667
08d12635,"Suitable for the field, use until finished",0.55,0.75
3b3a9741,ONE is ONE,0,0
dacc7c6f,Brave and economical,0.55,0.95
23f5e321,Great car!,1,0.75
73d76dbe,Great car,0.8,0.75
42946cd8,"JUGGING HARD ON THE FALL, BUT BAD FOR THE COLUMN!",-0.583333333333333,0.604166666666667
e75a24a5,economy,0,0
d62c0f61,Motor warrior,0,0
9a815c27,CAR FOR WHO'S WALKING,0,0
d77ef450,best cost-benefit,1,0.3
99570773,A car for those who do not want to spend too much,0.2,0.2
0ebcd774,"Good for parking, any hole fits",0.7,0.6
8bc5e81d,A little boat for clay roads,-0.1875,0.5
430b2084,I really enjoyed buying a Siena zero and did not sell the Uno EP,0.5,0.7
76016b74,Repentance,0,0
55b49159,THIS I RECOMMEND,0,0
33710c2f,Great for your category,0.8,0.75
fbe943c4,VALENTINE,0,0
b16c9fc3,OF 4 USED THE FIRST THAT I BUYED 0 KM,0.25,0.333333333333333
b9f2688c,First and last,0.125,0.2
d4f084c3,Practically a Beetle,0,0
4d107498,Great for beginners,0.8,0.75
aec07c9f,Excellent sport,1,1
daabaf07,EXCELLENT COST BENEFIT !!!,1,1
38dff113,Good and economical,0.5,0.75
153b33ac,"Good, for the price and year ...",0.7,0.6
78690200000,THE BEST ONE JA MANUFACTURED,1,0.3
403b9d90,Great,0.8,0.75
46331ddb,BEST COST BENEFIT OF BRAZIL,1,0.3
3acaeb1c,One mille,0,0
5111f0a0,"Not worth the $ 31,000 I paid",-0.15,0.1
675526f5,ONE,0,0
67fb630e,City car,0,0
40425fbd,It's a little tractor.,-0.1875,0.5
1403d3bb,Best car I ever had !!!!!!!!!!!!!!!!!,1,0.3
bfc30601,Car that does not leave in the hand,0,0
e61527a4,A reasonable model,0.2,0.6
821d694d,Little tractor,-0.1875,0.5
5a3d07c9,The best popular of brazil,0.8,0.6
47bf93ee,A car for all the likes,0,0
9a05eed4,Excellent work and leisure car,1,1
1499af1d,"Great car, I have nothing to complain about.",0.8,0.75
cff8ec45,One is always ONE,0,0
2466420d,The best cost benefit,1,0.3
1099e4e4,One,0,0
faf96e79,Good car for beginners,0.7,0.6
6cd8e2ec,Warrior,0,0
c256cf8f,Low consumption,0,0.3
3bd4316e,The most economical,0.4,0.7
73edc23c,A good car,0.7,0.6
904a7c7a,Cost benefit,0,0
ec460655,Popular Pleasing,0.6,0.9
1eeeff78,Great,0.8,0.75
6d7a6ab9,Ball show car,0,0
177b0306,Best value for money!,1,0.3
74c04749,"Good cost-benefit, expensive insurance",0.1,0.65
88f96a6e,Uno - simple and good,0.35,0.478571428571429
9c452ff6,Warrior car,0,0
df734397,This is the most popular car in Brazil,0.55,0.7
c27eb3d5,Great car,0.8,0.75
def352cd,Pau for all work,0,0
aec55662,best cost benefit,1,0.3
b697afa6,great cost benefit,0.8,0.75
4c11bcae,The most economical in Brazil,0.4,0.7
9a1c9f8b,Very economical!,0.4875,1
315bcedc,Excellent car,1,1
6c0c7577,worth it,0.3,0.1
c4bd3272,"Well, not so pretty, but very cheap ...",0.385,0.955
68f7933d,For those who do not want big worries,0,0.1
84082c09,Hard in the fall,-0.291666666666667,0.541666666666667
dfc38601,Best value for money,1,0.3
a0ce5a2e,Perfect city car,1,1
64a34a42,The best popular of Brazil,0.8,0.6
a9b66d5a,Marcou Season ...,0,0
0bba03ba,Pau for all work,0,0
232feb75,Recommended as first car,0.25,0.333333333333333
697b4af7,For you to spend spending little,-0.1875,0.5
261e0352,Best UNO ever made,1,0.3
d1f71106,1993 Warrior,0,0
fd75e2c8,Compact quality,0,0
6878e6a9,Economy only,0,1
da24ff7d,Good for who is broken,0.15,0.5
d003da50,For those who want economy ...,0,0
47ff1d89,Good cost-benefit,0.7,0.6
5f95f0cc,A JEEP,0,0
5d434a1f,Economical and good.,0.5,0.75
d68d5b1f,The best,1,0.3
fce9b4c8,Air conditioning is a cheat.,0,0
8d4da441,Honest car !!!,1,0.9
57829344,Pretty good and cheap,0.45,0.766666666666667
15c4bed7,Popular,0.6,0.9
7277ace2,Good for those who do not want luxury,0.7,0.6
999eb8be,Great car for anyone who wants cost / benefit.,0.5,0.425
2001bc5b,"He's good, but ...",0.7,0.6
46729d84,Mille 1.0 EP,,
df26c19a,Good for anywhere,0.7,0.6
c28fac42,Very Economical.,0.39,1
a6f2c46d,I dreamed with an ecomic car.,0,0
62a8791e,My foot of ox,0,0
cd953740,Spartan,0,0
5e0f9df5,For those who do not need status is the best car in the world.,1,0.3
c6e7af8f,it's simple but very good,0.455,0.568571428571429
4710f5bb,"Good, cheap and honest.",0.566666666666667,0.733333333333333
b834414a,"VERY SATISFIED, DONOR 1 YEAR OLD",0.375,0.6
7da05ee4,TURN ON THE SOUND AND GO AWAY!,0.5,0.4
63f24e7e,NOTHING BETTER IN THE UNIVERSE FOR DAY TO DAY AND WORK,0.5,0.5
986e7d47,Amazing,0.6,0.9
5873039d,economic,0.2,0.2
66d9ea41,Brave car,0.8,1
943d4912,In Brazil popular car is anyway!,0.75,0.9
78c20f9f,the noisiest,0,0
95cf04d0,Good cart,0.7,0.6
27691c94,From 0 to 100 Km / h in 15 min. lol,0.8,0.7
ea0ba87b,to spend,0,0
ed3d193a,Beer can,0,0
f6e275e5,"More savings, less the rest.",0.166666666666667,0.283333333333333
770173f7,Uncomfortable but economical and reliable,-0.1,0.95
cf324c60,A good car for those who do not have a lot of money to invest,0.7,0.6
1c0d9372,Very good,0.91,0.78
e4ff8600,Could improve,0,0
b0b4dc80,IT IS WORTH HAVING,0.3,0.1
8f1d45e0,Amazing Sports,0.6,0.9
e7071144,EXCELLENT PERFECT,1,1
6a77a977,I loved my old Uninho,0.4,0.5
2c178a4e,Not a car - It's a great car legend,0.8,0.75
6df4cf98,Still serves but does not arouse passion.,0,0
9fb7a7c3,Best car,1,0.3
8.8659E+084,Booby Bug,0,0
ee88c4db,1.0 with omega consumption,0,0
4fc8a5a8,The best popular car in Brazil,0.8,0.6
7d8d4b2f,very good and economical,0.605,0.84
b3a454e5,A great car,0.8,0.75
2bc5c24b,Great,0.8,0.75
ac7a7824,CAR FOR WHOM IT LIKES,0,0
8a3ff76c,The Twenty-first Century Beetle,0,0
86abd543,CAR SHOW,0,0
fdbb5290,The most economical you can have,0.4,0.7
54597718,One does not get better!,0.625,0.5
6a76f82c,"Uai, only stand booommmm",0,1
4ccaba65,A GOOD CAR FOR CITY,0.7,0.6
34b7c2b0,Perfect for what is available,0.7,0.7
2969476a,"Cute, good and cheap !!!",0.660416666666667,0.766666666666667
7bfd6c74,the best,1,0.3
f7ae8df0,Fiat ..... do not even think !!!,0,0
43c78dcb,The new economy is very good,0.523181818181818,0.617272727272727
ef92770a,it's a very good old car,0.505,0.49
d833bf3c,A good car,0.7,0.6
257e6419,No extra expenses,0,0.1
c9e10a96,I love my fiat one,0.5,0.6
72642758,Great for everyday life,0.3,0.675
0893d1e1,I think it's a good car,0.7,0.6
777bf5a2,Good and cheap,0.55,0.65
19f881d8,THE STRONGEST FRAGILE,0,0.5
13a43d8c,Car good but with restrictions,0.7,0.6
787a5b7b,"one, et's weak cart.",-0.375,0.625
b7f5f8dc,I LIKE ONE,0,0
f1c5cb89,as my first car,0.25,0.333333333333333
381da60c,I thought I would never go ...,0,0
fa9d01a6,Great,0.8,0.75
55219007,EXCHANGE,0,0
f79a1e90,Made me change my mind!,0,0
18b8becf,The best among the fake off-road market!,0.1875,0.65
486fa862,A great car!,1,0.75
1826f2d7,Orthopedic boot,0,0
852fa2a4,THE MOST SPACIOUS COMPACT I HAVE ALREADY SEEN,0.5,0.5
2ef50a00,"Good, cheap and functional car",0.55,0.65
0321d966,One 92,0,0
68081cb7,ITS ONLY YOU CAN TALK,0,1
79da1f58,worth it,0.3,0.1
6badf5db,For those who had prejudices like me ...,0,0
5c017a7e,The Brazilian reality car,0,0
5daa9cb5,Good stand,0.7,0.6
f1492481,Is the best,1,0.3
39a0aff7,"BBB, Good, Pretty and Cheap",0.45,0.766666666666667
230f31a2,Excellent visibility,1,1
540ca054,Excellent cost benefit,1,1
c2063fa8,SPEECHLESS,0,0
7f21853b,The best cost benefit,1,0.3
107e802d,The most economical,0.4,0.7
0f52cb9b,A reliable car,0,0
c1e74fc0,One,0,0
8cc37cd1,"Small, agile, comfortable and VERY ECONOMIC",0.2275,0.5525
23cc209b,It's not all they say.,0,0
295be2e4,Reliable and honest car.,0.6,0.9
53bb445f,Lack of zeal for Fiat.,0,0
09ba9cdf,It gave me a lot of problems.,0,0
3d1bc9f4,Good engine. Too bad it's a Uno,5.55111512312578E-17,0.633333333333333
5b4a3326,Amazing,0.6,0.9
d816b193,Car 1.0 but honest,0.6,0.9
0f46cf39,Honest car,0.6,0.9
9aa7b70e,A good car.,0.7,0.6
0ac7791c,I was surprised,0.1,0.9
e691bc4c,Excellent car,1,1
0afd6909,Great car,0.8,0.75
b349788d,"Huum, let me think !!!",0,0
6ec3e86d,Just to rush,0,0
8a3fe599,I recommend,0,0
8b2e6dc8,Good car,0.7,0.6
0596484b,"Good, but ordinary.",0.225,0.55
f5faa2be,Can be used for walking and services,0,0
9ef0111d,Great car!,1,0.75
1f68bbb7,"Car just ok, nothing more",0.5,0.5
3df0f3ef,Watch out! Huge Blind Spot,-0.05,0.783333333333333
3a77b1f5,The worst car in Brazil!,-1,1
c80eac55,Fiat killed Uno with this model,-0.2,0
2a97dc5a,The popular the worst !!!,-0.2,0.95
e4e8b13e,Below average,-0.15,0.4
30298027,"Good, but noisy.",0.7,0.6
13b28d10,It delivers what it promises.,0,0
424b9295,Economic,0.2,0.2
ad668bd2,Could be better,0.5,0.5
67143a07,Car OK.,0.5,0.5
23705499,Excellent cart,1,1
f5aed0c7,1.0 very good,0.91,0.78
65baa5c9,A great little car,0.30625,0.625
ef25bf71,Ideal vehicle for urban use,0.45,0.5
0bab665b,Not as bad as they say,-0.7,0.666666666666667
945c610b,Uno way 1.0,,
dacc6e27,An honest car,0.6,0.9
5ca9a6ce,"Reasonable, competition improved",0.2,0.6
fb88a1f5,Great City Car,0.8,0.75
c91be03a,Good popular car,0.65,0.75
1a928c65,Drinks a lot,0,0
06f538d4,The cheap that came out expensive,-0.05,0.7
cc9bb387,Medium to bad,-0.7,0.666666666666667
6ab77b6b,fuel economy,0,0
685d636c,Good stand,0.7,0.6
c526cc7f,Big Deception,0,0.1
9021e572,It delivers what it promises,0,0
62c8b6ee,Economic,0.2,0.2
adcf762f,Totally decapitated.,0,0.75
5104c272,Pleased,0.5,1
b183645c,"Uno, an honest car",0.6,0.9
5d9ce917,"Good, but could be better.",0.6,0.55
f00d3552,Falls short,0,0.3
4dd55525,Car Beginners,0,0
849faccc,Car is good and beautiful,0.775,0.8
d4ef3450,The best entry model in the country,1,0.3
d1d2e2d6,No good or bad surprises,-0.525,0.633333333333333
4088ba9c,I was surprised for the best,0.55,0.6
c42df974,I recommend,0,0
3abcc13e,Meets expectations,0,0
c430c5d3,Good cost-benefit,0.7,0.6
bf6ed64b,Spotty little !!,-0.29296875,0.5
d480d2b0,Good cost-benefit! It pleases the eyes and the pocket!,1,0.6
ec25d26e,great car,0.8,0.75
9b20a1fb,just shopping to prove,0,0
c70919ea,DECEPTION IS LITTLE !!!!,-0.457763671875,0.5
cfd80316,"Above the average, because it is a FIAT",-0.075,0.25
7bb79d06,Great car among the popular ones.,0.7,0.825
149d694e,Very good!!!,1,0.78
237781d6,Reasonable vehicle.,0.2,0.6
7da92f7d,Good choice of popular,0.65,0.75
7e900196,good fight car,0.7,0.6
73783c08,Very good!,1,0.78
51724397,Economic,0.2,0.2
42bf03ee,Very economical,0.39,1
8344eb4e,"A good car, could be better!",0.6625,0.55
d4871ad5,excellent vehicle,1,1
9437354c,Could be better,0.5,0.5
471837eb,Worst car in Brazil!,-1,1
d9018b25,Surprised with a Uno,0.1,0.9
11f6d0a0,poor car,-0.4,0.6
9762e843,ECONOMIC ILLUSION,0.2,0.2
a28d51e4,Headache,0,0
fbab1c9a,EXPETACULAR !!!!,0,0
e1b0dbd4,Car Good For Businesses,0.7,0.6
646e878c,a shame,0,0
bde454be,"Buy if you want, do not say I did not warn you",0,0
40b8dab1,Worst popular of Brazil,-0.2,0.95
c969a425,The worst car in Brazil,-1,1
1bbca36d,THE WORST PURCHASE I HAVE DONE,-1,1
a8fa43bc,Good car,0.7,0.6
90c4418e,one 1.4 2011,0,0
